distance,elevation,terrain,dangerous,risk
30,2700,paved,1,93
30,2700,paved,1,93
30,2700,sandy,1,93
30,2700,sandy,1,93
30,2700,sandy,1,93
31,2400,sandy,1,93
33,2100,paved,1,93
33,2100,sandy,1,93
39,900,paved,1,93
39,900,sandy,1,93
41,2400,rocky,0,93
42,300,sandy,1,93
43,0,paved,1,93
43,0,paved,1,93
49,900,rocky,0,93
70,2700,dirt,0,93
70,2700,dirt,0,93
73,2100,dirt,0,93
83,2100,paved,0,93
86,1500,sandy,0,93
86,1500,sandy,0,93
92,300,paved,0,93
92,300,sandy,0,93
21,2700,dirt,1,94
21,2700,dirt,1,94
21,2700,dirt,1,94
22,2400,dirt,1,94
24,2100,dirt,1,94
25,1800,dirt,1,94
27,1500,dirt,1,94
27,1500,dirt,1,94
28,1200,dirt,1,94
30,900,dirt,1,94
30,900,dirt,1,94
34,2100,paved,1,94
41,600,paved,1,94
41,2700,rocky,0,94
43,300,sandy,1,94
47,1500,rocky,0,94
51,600,rocky,0,94
51,600,rocky,0,94
54,0,rocky,0,94
80,900,dirt,0,94
82,2400,paved,0,94
84,2100,paved,0,94
85,1800,paved,0,94
87,1500,paved,0,94
87,1500,paved,0,94
88,1200,paved,0,94
90,900,paved,0,94
22,2700,dirt,1,95
22,2700,dirt,1,95
22,2700,dirt,1,95
25,2100,dirt,1,95
26,1800,dirt,1,95
29,1200,dirt,1,95
31,900,dirt,1,95
31,900,dirt,1,95
32,2700,paved,1,95
33,2400,paved,1,95
34,300,dirt,1,95
35,0,dirt,1,95
35,2100,sandy,1,95
36,1800,sandy,1,95
38,1500,sandy,1,95
39,1200,sandy,1,95
39,1200,sandy,1,95
42,600,sandy,1,95
44,300,sandy,1,95
45,0,paved,1,95
46,1800,rocky,0,95
48,1500,rocky,0,95
49,1200,rocky,0,95
49,1200,rocky,0,95
75,2100,dirt,0,95
81,900,dirt,0,95
83,2400,sandy,0,95
84,300,dirt,0,95
85,2100,paved,0,95
86,1800,sandy,0,95
94,300,sandy,0,95
94,300,sandy,0,95
95,0,paved,0,95
95,0,paved,0,95
23,2700,dirt,1,96
23,2700,dirt,1,96
24,2400,dirt,1,96
26,2100,dirt,1,96
26,2100,dirt,1,96
29,1500,dirt,1,96
30,1200,dirt,1,96
32,900,dirt,1,96
33,2700,paved,1,96
34,2400,sandy,1,96
35,300,dirt,1,96
35,300,dirt,1,96
35,300,dirt,1,96
37,1800,paved,1,96
37,1800,paved,1,96
42,900,paved,1,96
42,900,paved,1,96
42,900,sandy,1,96
50,1200,rocky,0,96
55,300,rocky,0,96
55,300,rocky,0,96
56,0,rocky,0,96
77,1800,dirt,0,96
77,1800,dirt,0,96
80,1200,dirt,0,96
82,900,dirt,0,96
84,2400,paved,0,96
85,300,dirt,0,96
86,2100,paved,0,96
90,1200,paved,0,96
90,1200,sandy,0,96
92,900,sandy,0,96
93,600,paved,0,96
93,600,paved,0,96
95,300,paved,0,96
96,0,paved,0,96
24,2700,dirt,1,97
24,2700,dirt,1,97
25,2400,dirt,1,97
27,2100,dirt,1,97
28,1800,dirt,1,97
28,1800,dirt,1,97
28,1800,dirt,1,97
35,2400,paved,1,97
36,300,dirt,1,97
37,0,dirt,1,97
37,2100,paved,1,97
40,1500,paved,1,97
40,1500,paved,1,97
40,1500,paved,1,97
43,900,paved,1,97
43,900,sandy,1,97
44,2700,rocky,0,97
44,600,sandy,1,97
46,300,paved,1,97
46,300,sandy,1,97
47,2100,rocky,0,97
53,900,rocky,0,97
53,900,rocky,0,97
53,900,rocky,0,97
56,300,rocky,0,97
77,2100,dirt,0,97
80,1500,dirt,0,97
84,2700,sandy,0,97
85,2400,sandy,0,97
85,2400,sandy,0,97
87,2100,paved,0,97
87,2100,paved,0,97
87,2100,paved,0,97
87,2100,sandy,0,97
25,2700,dirt,1,98
26,2400,dirt,1,98
26,2400,dirt,1,98
28,2100,dirt,1,98
29,1800,dirt,1,98
35,600,dirt,1,98
35,2700,sandy,1,98
36,2400,sandy,1,98
38,0,dirt,1,98
38,0,dirt,1,98
39,1800,paved,1,98
39,1800,sandy,1,98
41,1500,paved,1,98
44,900,sandy,1,98
44,900,sandy,1,98
47,300,paved,1,98
48,0,paved,1,98
52,1200,rocky,0,98
55,600,rocky,0,98
57,300,rocky,0,98
85,2700,paved,0,98
88,0,dirt,0,98
89,1800,sandy,0,98
91,1500,paved,0,98
91,1500,sandy,0,98
95,600,paved,0,98
98,0,paved,0,98
98,0,sandy,0,98
26,2700,dirt,1,99
26,2700,dirt,1,99
27,2400,dirt,1,99
27,2400,dirt,1,99
27,2400,dirt,1,99
29,2100,dirt,1,99
30,1800,dirt,1,99
30,1800,dirt,1,99
33,1200,dirt,1,99
36,600,dirt,1,99
36,2700,paved,1,99
36,2700,sandy,1,99
39,0,dirt,1,99
39,0,dirt,1,99
39,2100,paved,1,99
42,1500,paved,1,99
42,1500,paved,1,99
42,1500,sandy,1,99
45,900,paved,1,99
46,600,paved,1,99
46,600,paved,1,99
46,2700,rocky,0,99
48,300,sandy,1,99
52,1500,rocky,0,99
53,1200,rocky,0,99
79,2100,dirt,0,99
80,1800,dirt,0,99
80,1800,dirt,0,99
80,1800,dirt,0,99
86,600,dirt,0,99
89,2100,paved,0,99
90,1800,paved,0,99
90,1800,paved,0,99
93,1200,sandy,0,99
93,1200,sandy,0,99
95,900,sandy,0,99
96,600,sandy,0,99
98,300,paved,0,99
98,300,paved,0,99
98,300,paved,0,99
27,2700,dirt,1,100
27,2700,dirt,1,100
28,2400,dirt,1,100
30,2100,dirt,1,100
30,2100,dirt,1,100
31,1800,dirt,1,100
34,1200,dirt,1,100
36,900,dirt,1,100
37,2700,paved,1,100
40,2100,sandy,1,100
41,1800,paved,1,100
46,900,sandy,1,100
48,2400,rocky,0,100
49,300,paved,1,100
49,300,paved,1,100
50,0,paved,1,100
50,0,paved,1,100
50,2100,rocky,0,100
50,0,sandy,1,100
50,0,sandy,1,100
54,1200,rocky,0,100
77,2700,dirt,0,100
80,2100,dirt,0,100
88,2400,sandy,0,100
90,2100,paved,0,100
93,1500,sandy,0,100
97,600,sandy,0,100
97,600,sandy,0,100
28,2700,dirt,1,101
29,2400,dirt,1,101
29,2400,dirt,1,101
29,2400,dirt,1,101
29,2400,dirt,1,101
38,2700,paved,1,101
38,2700,paved,1,101
40,300,dirt,1,101
40,300,dirt,1,101
40,300,dirt,1,101
40,300,dirt,1,101
41,0,dirt,1,101
41,0,dirt,1,101
42,1800,sandy,1,101
44,1500,sandy,1,101
45,1200,paved,1,101
47,900,sandy,1,101
48,600,paved,1,101
48,2700,rocky,0,101
50,300,sandy,1,101
51,0,sandy,1,101
52,1800,rocky,0,101
54,1500,rocky,0,101
78,2700,dirt,0,101
79,2400,dirt,0,101
81,2100,dirt,0,101
84,1500,dirt,0,101
88,600,dirt,0,101
89,2400,paved,0,101
89,2400,paved,0,101
91,0,dirt,0,101
91,0,dirt,0,101
95,1200,paved,0,101
97,900,sandy,0,101
97,900,sandy,0,101
98,600,sandy,0,101
101,0,paved,0,101
11,300,rocky,1,102
12,0,rocky,1,102
29,2700,dirt,1,102
29,2700,dirt,1,102
29,2700,dirt,1,102
30,2400,dirt,1,102
30,2400,dirt,1,102
30,2400,dirt,1,102
30,2400,dirt,1,102
35,1500,dirt,1,102
36,1200,dirt,1,102
38,900,dirt,1,102
38,900,dirt,1,102
39,2700,sandy,1,102
42,0,dirt,1,102
43,1800,sandy,1,102
48,900,paved,1,102
51,300,sandy,1,102
55,1500,rocky,0,102
80,2400,dirt,0,102
89,600,dirt,0,102
90,2400,sandy,0,102
91,300,dirt,0,102
93,1800,sandy,0,102
96,1200,paved,0,102
98,900,sandy,0,102
99,600,paved,0,102
99,600,sandy,0,102
13,0,rocky,1,103
30,2700,dirt,1,103
30,2700,dirt,1,103
31,2400,dirt,1,103
33,2100,dirt,1,103
33,2100,dirt,1,103
34,1800,dirt,1,103
36,1500,dirt,1,103
37,1200,dirt,1,103
37,1200,dirt,1,103
39,900,dirt,1,103
46,1500,paved,1,103
47,1200,paved,1,103
47,1200,sandy,1,103
52,300,paved,1,103
54,1800,rocky,0,103
57,1200,rocky,0,103
62,300,rocky,0,103
63,0,rocky,0,103
80,2700,dirt,0,103
81,2400,dirt,0,103
84,1800,dirt,0,103
87,1200,dirt,0,103
87,1200,dirt,0,103
89,900,dirt,0,103
91,2400,paved,0,103
91,2400,paved,0,103
94,1800,paved,0,103
94,1800,sandy,0,103
100,600,paved,0,103
11,600,rocky,1,104
13,300,rocky,1,104
14,0,rocky,1,104
14,0,rocky,1,104
14,0,rocky,1,104
32,2400,dirt,1,104
34,2100,dirt,1,104
41,2700,sandy,1,104
42,2400,paved,1,104
42,2400,paved,1,104
43,300,dirt,1,104
44,2100,paved,1,104
44,2100,sandy,1,104
45,1800,paved,1,104
47,1500,sandy,1,104
48,1200,paved,1,104
50,900,sandy,1,104
51,600,paved,1,104
53,300,sandy,1,104
54,2100,rocky,0,104
55,1800,rocky,0,104
55,1800,rocky,0,104
60,900,rocky,0,104
87,1500,dirt,0,104
87,1500,dirt,0,104
91,2700,sandy,0,104
91,2700,sandy,0,104
94,2100,paved,0,104
95,1800,sandy,0,104
95,1800,sandy,0,104
97,1500,sandy,0,104
11,900,rocky,1,105
11,900,rocky,1,105
14,300,rocky,1,105
15,0,rocky,1,105
36,1800,dirt,1,105
41,900,dirt,1,105
43,2400,sandy,1,105
49,1200,paved,1,105
51,900,sandy,1,105
53,2400,rocky,0,105
54,300,sandy,1,105
55,0,sandy,1,105
56,1800,rocky,0,105
56,1800,rocky,0,105
56,1800,rocky,0,105
58,1500,rocky,0,105
61,900,rocky,0,105
64,300,rocky,0,105
91,900,dirt,0,105
92,600,dirt,0,105
92,2700,paved,0,105
92,2700,sandy,0,105
93,2400,sandy,0,105
93,2400,sandy,0,105
93,2400,sandy,0,105
94,300,dirt,0,105
95,2100,paved,0,105
95,2100,sandy,0,105
98,1500,sandy,0,105
98,1500,sandy,0,105
99,1200,sandy,0,105
34,2400,dirt,1,106
36,2100,dirt,1,106
36,2100,dirt,1,106
40,1200,dirt,1,106
42,900,dirt,1,106
42,900,dirt,1,106
43,600,dirt,1,106
43,600,dirt,1,106
43,600,dirt,1,106
43,2700,sandy,1,106
44,2400,paved,1,106
46,2100,paved,1,106
47,1800,sandy,1,106
52,900,paved,1,106
52,900,sandy,1,106
55,300,sandy,1,106
66,0,rocky,0,106
86,2100,dirt,0,106
87,1800,dirt,0,106
90,1200,dirt,0,106
92,900,dirt,0,106
94,2400,sandy,0,106
96,2100,sandy,0,106
100,1200,paved,0,106
100,1200,sandy,0,106
103,600,sandy,0,106
106,0,sandy,0,106
11,1200,rocky,1,107
14,600,rocky,1,107
14,600,rocky,1,107
14,600,rocky,1,107
16,300,rocky,1,107
16,300,rocky,1,107
17,0,rocky,1,107
17,0,rocky,1,107
44,600,dirt,1,107
44,600,dirt,1,107
45,2400,paved,1,107
46,300,dirt,1,107
47,0,dirt,1,107
50,1500,sandy,1,107
51,1200,paved,1,107
51,1200,sandy,1,107
54,600,paved,1,107
54,2700,rocky,0,107
55,2400,rocky,0,107
56,300,paved,1,107
57,2100,rocky,0,107
58,1800,rocky,0,107
60,1500,rocky,0,107
63,900,rocky,0,107
66,300,rocky,0,107
67,0,rocky,0,107
67,0,rocky,0,107
84,2700,dirt,0,107
85,2400,dirt,0,107
88,1800,dirt,0,107
93,900,dirt,0,107
98,1800,paved,0,107
98,1800,paved,0,107
98,1800,sandy,0,107
100,1500,sandy,0,107
11,1500,rocky,1,108
12,1200,rocky,1,108
12,1200,rocky,1,108
15,600,rocky,1,108
17,300,rocky,1,108
17,300,rocky,1,108
17,300,rocky,1,108
18,0,rocky,1,108
35,2700,dirt,1,108
36,2400,dirt,1,108
38,2100,dirt,1,108
39,1800,dirt,1,108
44,900,dirt,1,108
45,2700,paved,1,108
48,2100,sandy,1,108
49,1800,paved,1,108
51,1500,paved,1,108
51,1500,sandy,1,108
52,1200,sandy,1,108
52,1200,sandy,1,108
54,900,sandy,1,108
56,2400,rocky,0,108
57,300,sandy,1,108
58,0,paved,1,108
59,1800,rocky,0,108
59,1800,rocky,0,108
68,0,rocky,0,108
85,2700,dirt,0,108
92,1200,dirt,0,108
95,600,dirt,0,108
95,2700,sandy,0,108
96,2400,paved,0,108
99,1800,sandy,0,108
99,1800,sandy,0,108
12,1500,rocky,1,109
12,1500,rocky,1,109
15,900,rocky,1,109
15,900,rocky,1,109
16,600,rocky,1,109
18,300,rocky,1,109
36,2700,dirt,1,109
43,1200,dirt,1,109
43,1200,dirt,1,109
46,600,dirt,1,109
46,2700,paved,1,109
48,300,dirt,1,109
49,0,dirt,1,109
50,1800,sandy,1,109
52,1500,sandy,1,109
52,1500,sandy,1,109
52,1500,sandy,1,109
53,1200,paved,1,109
53,1200,paved,1,109
53,1200,sandy,1,109
56,600,paved,1,109
56,2700,rocky,0,109
56,600,sandy,1,109
59,0,paved,1,109
60,1800,rocky,0,109
66,600,rocky,0,109
68,300,rocky,0,109
68,300,rocky,0,109
87,2400,dirt,0,109
87,2400,dirt,0,109
95,900,dirt,0,109
96,600,dirt,0,109
96,2700,paved,0,109
97,2400,paved,0,109
99,2100,sandy,0,109
100,1800,sandy,0,109
11,1800,rocky,1,110
11,1800,rocky,1,110
11,1800,rocky,1,110
11,1800,rocky,1,110
14,1200,rocky,1,110
16,900,rocky,1,110
16,900,rocky,1,110
17,600,rocky,1,110
19,300,rocky,1,110
19,300,rocky,1,110
20,0,rocky,1,110
37,2700,dirt,1,110
38,2400,dirt,1,110
41,1800,dirt,1,110
41,1800,dirt,1,110
47,2700,sandy,1,110
47,2700,sandy,1,110
48,2400,sandy,1,110
57,2700,rocky,0,110
60,2100,rocky,0,110
87,2700,dirt,0,110
90,2100,dirt,0,110
97,600,dirt,0,110
100,0,dirt,0,110
100,0,dirt,0,110
100,2100,paved,0,110
107,600,sandy,0,110
110,0,paved,0,110
11,2100,rocky,1,111
11,2100,rocky,1,111
11,2100,rocky,1,111
12,1800,rocky,1,111
14,1500,rocky,1,111
15,1200,rocky,1,111
17,900,rocky,1,111
17,900,rocky,1,111
18,600,rocky,1,111
18,600,rocky,1,111
18,600,rocky,1,111
21,0,rocky,1,111
21,0,rocky,1,111
39,2400,dirt,1,111
44,1500,dirt,1,111
45,1200,dirt,1,111
47,900,dirt,1,111
49,2400,paved,1,111
50,300,dirt,1,111
54,1500,paved,1,111
55,1200,paved,1,111
55,1200,paved,1,111
55,1200,paved,1,111
57,900,sandy,1,111
58,600,paved,1,111
58,2700,rocky,0,111
58,600,sandy,1,111
59,2400,rocky,0,111
65,1200,rocky,0,111
88,2700,dirt,0,111
89,2400,dirt,0,111
92,1800,dirt,0,111
92,1800,dirt,0,111
94,1500,dirt,0,111
95,1200,dirt,0,111
97,900,dirt,0,111
97,900,dirt,0,111
98,2700,sandy,0,111
99,2400,paved,0,111
99,2400,sandy,0,111
102,1800,paved,0,111
12,2100,rocky,1,112
12,2100,rocky,1,112
13,1800,rocky,1,112
13,1800,rocky,1,112
15,1500,rocky,1,112
15,1500,rocky,1,112
18,900,rocky,1,112
18,900,rocky,1,112
21,300,rocky,1,112
21,300,rocky,1,112
22,0,rocky,1,112
22,0,rocky,1,112
22,0,rocky,1,112
49,2700,sandy,1,112
49,2700,sandy,1,112
49,2700,sandy,1,112
52,0,dirt,1,112
53,1800,paved,1,112
53,1800,sandy,1,112
55,1500,sandy,1,112
58,900,paved,1,112
59,600,paved,1,112
59,2700,rocky,0,112
59,600,sandy,1,112
60,2400,rocky,0,112
60,2400,rocky,0,112
61,300,paved,1,112
61,300,sandy,1,112
62,0,sandy,1,112
66,1200,rocky,0,112
69,600,rocky,0,112
69,600,rocky,0,112
92,2100,dirt,0,112
96,1200,dirt,0,112
100,2400,paved,0,112
100,2400,paved,0,112
102,2100,sandy,0,112
11,2400,rocky,1,113
11,2400,rocky,1,113
13,2100,rocky,1,113
17,1200,rocky,1,113
17,1200,rocky,1,113
17,1200,rocky,1,113
19,900,rocky,1,113
20,600,rocky,1,113
20,600,rocky,1,113
22,300,rocky,1,113
23,0,rocky,1,113
43,2100,dirt,1,113
44,1800,dirt,1,113
49,900,dirt,1,113
50,2700,sandy,1,113
51,2400,paved,1,113
51,2400,paved,1,113
54,1800,sandy,1,113
56,1500,sandy,1,113
56,1500,sandy,1,113
57,1200,paved,1,113
60,600,sandy,1,113
61,2400,rocky,0,113
63,0,paved,1,113
63,0,paved,1,113
63,2100,rocky,0,113
67,1200,rocky,0,113
70,600,rocky,0,113
96,1500,dirt,0,113
96,1500,dirt,0,113
97,1200,dirt,0,113
99,900,dirt,0,113
100,600,dirt,0,113
100,2700,sandy,0,113
101,2400,sandy,0,113
103,2100,sandy,0,113
11,2700,rocky,1,114
14,2100,rocky,1,114
14,2100,rocky,1,114
15,1800,rocky,1,114
15,1800,rocky,1,114
17,1500,rocky,1,114
17,1500,rocky,1,114
17,1500,rocky,1,114
20,900,rocky,1,114
21,600,rocky,1,114
21,600,rocky,1,114
44,2100,dirt,1,114
44,2100,dirt,1,114
45,1800,dirt,1,114
47,1500,dirt,1,114
47,1500,dirt,1,114
51,2700,paved,1,114
54,0,dirt,1,114
55,1800,sandy,1,114
61,2700,rocky,0,114
61,2700,rocky,0,114
61,600,sandy,1,114
63,300,paved,1,114
63,300,sandy,1,114
74,0,rocky,0,114
95,1800,dirt,0,114
98,1200,dirt,0,114
108,1200,paved,0,114
111,600,paved,0,114
114,0,paved,0,114
12,2700,rocky,1,115
12,2700,rocky,1,115
12,2700,rocky,1,115
15,2100,rocky,1,115
16,1800,rocky,1,115
18,1500,rocky,1,115
19,1200,rocky,1,115
21,900,rocky,1,115
21,900,rocky,1,115
24,300,rocky,1,115
25,0,rocky,1,115
25,0,rocky,1,115
25,0,rocky,1,115
42,2700,dirt,1,115
45,2100,dirt,1,115
48,1500,dirt,1,115
52,600,dirt,1,115
52,2700,paved,1,115
53,2400,paved,1,115
55,2100,paved,1,115
55,2100,paved,1,115
56,1800,sandy,1,115
59,1200,sandy,1,115
61,900,paved,1,115
61,900,sandy,1,115
61,900,sandy,1,115
65,0,sandy,1,115
65,0,sandy,1,115
66,1800,rocky,0,115
71,900,rocky,0,115
71,900,rocky,0,115
74,300,rocky,0,115
74,300,rocky,0,115
112,600,sandy,0,115
115,0,sandy,0,115
13,2700,rocky,1,116
13,2700,rocky,1,116
13,2700,rocky,1,116
14,2400,rocky,1,116
14,2400,rocky,1,116
19,1500,rocky,1,116
22,900,rocky,1,116
23,600,rocky,1,116
25,300,rocky,1,116
25,300,rocky,1,116
25,300,rocky,1,116
25,300,rocky,1,116
26,0,rocky,1,116
46,2100,dirt,1,116
47,1800,dirt,1,116
49,1500,dirt,1,116
49,1500,dirt,1,116
50,1200,dirt,1,116
50,1200,dirt,1,116
50,1200,dirt,1,116
53,600,dirt,1,116
54,2400,paved,1,116
55,300,dirt,1,116
56,0,dirt,1,116
56,2100,paved,1,116
57,1800,sandy,1,116
60,1200,sandy,1,116
62,900,paved,1,116
62,900,sandy,1,116
63,600,sandy,1,116
65,300,sandy,1,116
66,0,paved,1,116
66,0,paved,1,116
66,0,paved,1,116
66,0,paved,1,116
66,0,sandy,1,116
66,0,sandy,1,116
66,0,sandy,1,116
69,1500,rocky,0,116
75,300,rocky,0,116
76,0,rocky,0,116
96,2100,dirt,0,116
96,2100,dirt,0,116
96,2100,dirt,0,116
103,2700,sandy,0,116
107,1800,sandy,0,116
15,2400,rocky,1,117
17,2100,rocky,1,117
18,1800,rocky,1,117
20,1500,rocky,1,117
21,1200,rocky,1,117
21,1200,rocky,1,117
23,900,rocky,1,117
23,900,rocky,1,117
24,600,rocky,1,117
26,300,rocky,1,117
26,300,rocky,1,117
27,0,rocky,1,117
54,2700,paved,1,117
57,2100,paved,1,117
57,2100,paved,1,117
60,1500,paved,1,117
61,1200,sandy,1,117
63,900,sandy,1,117
65,2400,rocky,0,117
67,0,paved,1,117
67,2100,rocky,0,117
67,2100,rocky,0,117
77,0,rocky,0,117
94,2700,dirt,0,117
98,1800,dirt,0,117
107,0,dirt,0,117
117,0,sandy,0,117
15,2700,rocky,1,118
16,2400,rocky,1,118
16,2400,rocky,1,118
18,2100,rocky,1,118
18,2100,rocky,1,118
21,1500,rocky,1,118
22,1200,rocky,1,118
22,1200,rocky,1,118
24,900,rocky,1,118
25,600,rocky,1,118
45,2700,dirt,1,118
51,1500,dirt,1,118
52,1200,dirt,1,118
52,1200,dirt,1,118
55,2700,paved,1,118
56,2400,paved,1,118
56,2400,paved,1,118
56,2400,sandy,1,118
57,300,dirt,1,118
59,1800,paved,1,118
61,1500,paved,1,118
62,1200,paved,1,118
65,2700,rocky,0,118
65,2700,rocky,0,118
66,2400,rocky,0,118
67,300,paved,1,118
67,300,paved,1,118
68,0,paved,1,118
69,1800,rocky,0,118
69,1800,rocky,0,118
72,1200,rocky,0,118
96,2400,dirt,0,118
96,2400,dirt,0,118
107,300,dirt,0,118
114,900,sandy,0,118
16,2700,rocky,1,119
16,2700,rocky,1,119
16,2700,rocky,1,119
16,2700,rocky,1,119
19,2100,rocky,1,119
19,2100,rocky,1,119
19,2100,rocky,1,119
19,2100,rocky,1,119
19,2100,rocky,1,119
20,1800,rocky,1,119
20,1800,rocky,1,119
22,1500,rocky,1,119
22,1500,rocky,1,119
23,1200,rocky,1,119
25,900,rocky,1,119
26,600,rocky,1,119
26,600,rocky,1,119
28,300,rocky,1,119
28,300,rocky,1,119
49,2100,dirt,1,119
52,1500,dirt,1,119
59,0,dirt,1,119
59,2100,sandy,1,119
60,1800,sandy,1,119
62,1500,paved,1,119
66,600,paved,1,119
68,300,paved,1,119
68,300,paved,1,119
69,0,paved,1,119
69,2100,rocky,0,119
72,1500,rocky,0,119
72,1500,rocky,0,119
75,900,rocky,0,119
99,2100,dirt,0,119
102,1500,dirt,0,119
17,2700,rocky,1,120
18,2400,rocky,1,120
18,2400,rocky,1,120
18,2400,rocky,1,120
18,2400,rocky,1,120
20,2100,rocky,1,120
20,2100,rocky,1,120
20,2100,rocky,1,120
20,2100,rocky,1,120
21,1800,rocky,1,120
21,1800,rocky,1,120
24,1200,rocky,1,120
24,1200,rocky,1,120
26,900,rocky,1,120
26,900,rocky,1,120
26,900,rocky,1,120
26,900,rocky,1,120
27,600,rocky,1,120
27,600,rocky,1,120
29,300,rocky,1,120
29,300,rocky,1,120
30,0,rocky,1,120
48,2400,dirt,1,120
48,2400,dirt,1,120
48,2400,dirt,1,120
56,900,dirt,1,120
57,2700,sandy,1,120
57,2700,sandy,1,120
58,2400,paved,1,120
58,2400,paved,1,120
58,2400,paved,1,120
59,300,dirt,1,120
60,2100,paved,1,120
60,2100,sandy,1,120
64,1200,paved,1,120
67,600,paved,1,120
67,600,sandy,1,120
67,600,sandy,1,120
67,600,sandy,1,120
67,600,sandy,1,120
68,2400,rocky,0,120
69,300,sandy,1,120
70,0,paved,1,120
70,0,paved,1,120
71,1800,rocky,0,120
76,900,rocky,0,120
79,300,rocky,0,120
79,300,rocky,0,120
100,2100,dirt,0,120
110,2100,paved,0,120
114,1200,sandy,0,120
18,2700,rocky,1,121
18,2700,rocky,1,121
19,2400,rocky,1,121
21,2100,rocky,1,121
21,2100,rocky,1,121
22,1800,rocky,1,121
22,1800,rocky,1,121
25,1200,rocky,1,121
25,1200,rocky,1,121
25,1200,rocky,1,121
27,900,rocky,1,121
28,600,rocky,1,121
30,300,rocky,1,121
30,300,rocky,1,121
49,2400,dirt,1,121
54,1500,dirt,1,121
54,1500,dirt,1,121
59,2400,paved,1,121
61,2100,sandy,1,121
61,2100,sandy,1,121
65,1200,sandy,1,121
65,1200,sandy,1,121
68,600,sandy,1,121
70,300,paved,1,121
71,0,paved,1,121
72,1800,rocky,0,121
80,300,rocky,0,121
98,2700,dirt,0,121
99,2400,dirt,0,121
99,2400,dirt,0,121
110,300,dirt,0,121
19,2700,rocky,1,122
19,2700,rocky,1,122
25,1500,rocky,1,122
25,1500,rocky,1,122
25,1500,rocky,1,122
25,1500,rocky,1,122
26,1200,rocky,1,122
26,1200,rocky,1,122
26,1200,rocky,1,122
29,600,rocky,1,122
31,300,rocky,1,122
32,0,rocky,1,122
52,2100,dirt,1,122
53,1800,dirt,1,122
58,900,dirt,1,122
59,2700,paved,1,122
60,2400,paved,1,122
68,900,paved,1,122
69,2700,rocky,0,122
71,300,sandy,1,122
71,300,sandy,1,122
72,0,paved,1,122
75,1500,rocky,0,122
75,1500,rocky,0,122
75,1500,rocky,0,122
75,1500,rocky,0,122
78,900,rocky,0,122
99,2700,dirt,0,122
100,2400,dirt,0,122
111,300,dirt,0,122
20,2700,rocky,1,123
21,2400,rocky,1,123
24,1800,rocky,1,123
26,1500,rocky,1,123
27,1200,rocky,1,123
27,1200,rocky,1,123
30,600,rocky,1,123
30,600,rocky,1,123
60,600,dirt,1,123
61,2400,sandy,1,123
62,300,dirt,1,123
63,0,dirt,1,123
63,0,dirt,1,123
63,2100,sandy,1,123
64,1800,sandy,1,123
66,1500,paved,1,123
66,1500,paved,1,123
67,1200,paved,1,123
67,1200,sandy,1,123
69,900,sandy,1,123
69,900,sandy,1,123
73,2100,rocky,0,123
80,600,rocky,0,123
82,300,rocky,0,123
82,300,rocky,0,123
83,0,rocky,0,123
100,2700,dirt,0,123
114,1800,sandy,0,123
123,0,paved,0,123
123,0,sandy,0,123
22,2400,rocky,1,124
24,2100,rocky,1,124
24,2100,rocky,1,124
25,1800,rocky,1,124
28,1200,rocky,1,124
30,900,rocky,1,124
30,900,rocky,1,124
30,900,rocky,1,124
31,600,rocky,1,124
52,2400,dirt,1,124
52,2400,dirt,1,124
54,2100,dirt,1,124
57,1500,dirt,1,124
57,1500,dirt,1,124
60,900,dirt,1,124
61,600,dirt,1,124
61,2700,paved,1,124
62,2400,paved,1,124
64,0,dirt,1,124
64,0,dirt,1,124
65,1800,paved,1,124
68,1200,sandy,1,124
70,900,paved,1,124
70,900,sandy,1,124
70,900,sandy,1,124
71,600,paved,1,124
71,2700,rocky,0,124
71,600,sandy,1,124
75,1800,rocky,0,124
84,0,rocky,0,124
114,2100,paved,0,124
123,300,sandy,0,124
22,2700,rocky,1,125
23,2400,rocky,1,125
25,2100,rocky,1,125
25,2100,rocky,1,125
26,1800,rocky,1,125
26,1800,rocky,1,125
28,1500,rocky,1,125
28,1500,rocky,1,125
29,1200,rocky,1,125
29,1200,rocky,1,125
63,2400,paved,1,125
64,300,dirt,1,125
65,0,dirt,1,125
65,0,dirt,1,125
68,1500,sandy,1,125
68,1500,sandy,1,125
68,1500,sandy,1,125
71,900,paved,1,125
71,900,sandy,1,125
72,600,paved,1,125
72,600,paved,1,125
74,300,paved,1,125
74,300,paved,1,125
76,1800,rocky,0,125
109,1200,dirt,0,125
118,1500,paved,0,125
23,2700,rocky,1,126
23,2700,rocky,1,126
26,2100,rocky,1,126
26,2100,rocky,1,126
26,2100,rocky,1,126
27,1800,rocky,1,126
27,1800,rocky,1,126
29,1500,rocky,1,126
29,1500,rocky,1,126
29,1500,rocky,1,126
29,1500,rocky,1,126
30,1200,rocky,1,126
30,1200,rocky,1,126
35,300,rocky,1,126
54,2400,dirt,1,126
56,2100,dirt,1,126
57,1800,dirt,1,126
63,2700,sandy,1,126
66,2100,paved,1,126
66,2100,sandy,1,126
67,1800,sandy,1,126
67,1800,sandy,1,126
70,1200,paved,1,126
70,1200,paved,1,126
70,1200,sandy,1,126
70,1200,sandy,1,126
75,300,sandy,1,126
79,1500,rocky,0,126
79,1500,rocky,0,126
113,600,dirt,0,126
116,2100,sandy,0,126
122,900,sandy,0,126
24,2700,rocky,1,127
24,2700,rocky,1,127
27,2100,rocky,1,127
